Observation id;Observation date;Description;Media file;Total length;FPS;Subject;Session;Trial Order;Date;Condition;Behavior;Behavioral category;Modifiers;Behavior type;Start (s);Stop (s);Duration (s);Comment start;Comment stop
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher absent;Researcher status;;STATE;764.430;786.569;22.139;;
ES_Child_119;29.05.2023 22:27;ES_Child_119;C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4;780.780;59,94005994;ES119;;1;41823;Functional;Researcher present;Researcher status;;STATE;768.184;770.687;2.503;;
ES_Child_118;29.05.2023 22:26;ES_Child_118;C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4;787.787;59,94005994;ES118;;2;41823;Non-functional;Researcher present;Researcher status;;STATE;781.080;783.049;1.969;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Arriving at start of trial;Movement;;STATE;781.631;787.854;6.223;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Non-functional;Trial type;;STATE;781.631;821.521;39.890;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher present;Researcher status;;STATE;786.569;841.524;54.955;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Solve to toy;Time Spent;;STATE;788.788;793.509;4.721;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Exiting at end of trial;Movement;;STATE;793.476;795.795;2.319;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Researcher present;Researcher status;;STATE;793.476;830.363;36.887;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Toy to end of trial;Time Spent;;STATE;793.509;821.521;28.012;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Exiting at end of trial;Movement;;STATE;794.243;798.147;3.904;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Researcher absent;Researcher status;;STATE;805.588;821.521;15.933;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Right box (front);Proximity;;STATE;807.407;810.159;2.752;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Peek on top;Peeking;;STATE;810.159;814.314;4.155;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Non-functional;Trial type;;STATE;812.745;862.445;49.700;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Arriving at start of trial;Movement;;STATE;816.199;816.949;0.750;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Solve to toy;Time Spent;;STATE;816.949;821.404;4.455;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Right box (front);Proximity;;STATE;818.051;820.803;2.752;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Toy to end of trial;Time Spent;;STATE;821.404;862.445;41.041;;
ES_Child_116;26.05.2023 18:44;ES_Child_116;C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4;876.876;59,94005994;ES116;;1;41823;Functional;Researcher present;Researcher status;;STATE;821.521;825.758;4.237;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Functional;Trial type;;STATE;822.271;861.661;39.390;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Arriving at start of trial;Movement;;STATE;825.008;828.327;3.319;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Solve to toy;Time Spent;;STATE;829.395;830.596;1.201;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Researcher absent;Researcher status;;STATE;829.779;862.445;32.666;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Toy to end of trial;Time Spent;;STATE;830.596;861.661;31.065;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher absent;Researcher status;;STATE;841.524;861.661;20.137;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Right box (side);Peeking;;STATE;850.566;859.208;8.642;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher present;Researcher status;;STATE;861.661;916.599;54.938;;
ES_Child_117;29.05.2023 21:21;ES_Child_117;C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4;895.394;59,94005994;ES117;;1;41823;Functional;Researcher present;Researcher status;;STATE;862.445;866.332;3.887;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Exiting at end of trial;Movement;;STATE;869.018;872.955;3.937;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Functional;Trial type;;STATE;898.514;936.769;38.255;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Arriving at start of trial;Movement;;STATE;901.000;903.986;2.986;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Solve to toy;Time Spent;;STATE;903.986;906.105;2.119;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Toy to end of trial;Time Spent;;STATE;906.105;936.769;30.664;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher absent;Researcher status;;STATE;916.599;936.769;20.170;;
ES_Child_115;25.05.2023 15:56;ES_Child_115;C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4;978.978;59,94005994;ES115;;2;41823;Non-functional;Researcher present;Researcher status;;STATE;936.769;941.357;4.588;;
;;;;;;;;;;;;;;;;;;;
Observation id;Observation date;Description;Media file;Total length;FPS;Subject;Session;Trial Order;Date;Subject;Behavior;Behavioral category;Modifiers;Behavior type;Start (s);Stop (s);Duration (s);Comment start;Comment stop
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Researcher Present;Researcher Status;;STATE;145.904;160.655;14.751;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Non-functional;Trial type;;STATE;145.905;200.403;54.498;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Arriving at start of trial;Movement;;STATE;148.402;152.656;4.254;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Solve to toy;Time spent;;STATE;152.656;156.906;4.250;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Toy to end of trial;Time spent;;STATE;156.906;197.903;40.997;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Left box;Proximity;;STATE;160.655;175.905;15.250;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Researcher Absent;Researcher Status;;STATE;160.655;190.155;29.500;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Fiddling with wood;Fiddling;;STATE;175.905;177.906;2.001;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Right box (front);Proximity;;STATE;175.905;177.906;2.001;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Right side peek;Peeking;;STATE;177.906;182.655;4.749;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Right box (side);Proximity;;STATE;177.906;182.655;4.749;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Right box (front);Proximity;;STATE;182.655;189.153;6.498;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Fiddling with wood;Fiddling;;STATE;184.154;184.904;0.750;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Arriving at start of trial;Movement;;STATE;185.052;185.385;0.333;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Researcher Present;Researcher Status;;STATE;185.052;193.894;8.842;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Non-functional;Trial type;;STATE;185.052;239.439;54.387;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Arriving at start of trial;Movement;;STATE;185.852;298.765;112.913;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Solve to toy;Time spent;;STATE;186.219;191.525;5.306;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Researcher Present;Researcher Status;;STATE;188.588;206.707;18.119;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Left box;Proximity;;STATE;189.153;195.902;6.749;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Researcher Present;Researcher Status;;STATE;190.155;200.403;10.248;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Toy to end of trial;Time spent;;STATE;191.525;239.439;47.914;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Left box;Proximity;;STATE;193.026;239.439;46.413;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Researcher Absent;Researcher Status;;STATE;193.894;228.462;34.568;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Exiting at end of trial;Movement;;STATE;194.654;197.903;3.249;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Arriving at start of trial;Movement;;STATE;200.133;200.901;0.768;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Functional;Trial type;;STATE;200.133;252.519;52.386;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Solve to toy;Time spent;;STATE;200.901;202.836;1.935;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Toy to end of trial;Time spent;;STATE;202.836;251.351;48.515;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Left box;Proximity;;STATE;204.738;208.241;3.503;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Researcher Absent;Researcher Status;;STATE;206.707;245.846;39.139;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Midd box;Proximity;;STATE;208.241;215.849;7.608;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Fiddling with wood;Fiddling;;STATE;208.875;215.582;6.707;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Left box;Proximity;;STATE;215.849;227.327;11.478;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Researcher Present;Researcher Status;;STATE;221.902;232.153;10.251;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Non-functional;Trial type;;STATE;221.902;270.904;49.002;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Arriving at start of trial;Movement;;STATE;223.906;225.155;1.249;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Solve to toy;Time spent;;STATE;225.155;229.901;4.746;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Fiddling with wood;Fiddling;;STATE;227.794;228.762;0.968;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Right box (front);Proximity;;STATE;227.794;229.029;1.235;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Researcher Present;Researcher Status;;STATE;228.462;239.439;10.977;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Right side peek;Peeking;;STATE;229.029;235.602;6.573;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Right box (side);Proximity;;STATE;229.029;235.969;6.940;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Toy to end of trial;Time spent;;STATE;229.901;270.904;41.003;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Researcher Absent;Researcher Status;;STATE;232.153;266.406;34.253;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Midd box;Proximity;;STATE;234.905;241.153;6.248;;
ES104;11.05.2023 14:29;ES104;C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov;900.433;29,97002997;ES104;;2;40523;Non-functional;Exiting at end of trial;Movement;;STATE;236.036;239.039;3.003;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Left box;Proximity;;STATE;237.404;251.351;13.947;;
ES102;26.05.2023 10:26;ES102;/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov;860.890;29,97;ES102;;2;40423;Non-functional;Left box;Proximity;;STATE;241.153;265.155;24.002;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Researcher Present;Researcher Status;;STATE;245.846;252.519;6.673;;
ES101;25.05.2023 11:14;ES101;C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov;1.082.615;29,97002997;ES101;;1;40423;Functional;Exiting at end of trial;Movement;;STATE;251.351;252.519;1.168;;
