Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Session,Trial Order,Date,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Arriving at start of trial,Movement,,STATE,228.577,231.701,3.124,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Non-functional,Right box (front),Proximity,,STATE,228.741,232.646,3.905,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Testing compartment,Compartment,,STATE,228.876,250.78,21.904,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,229.066,229.614,0.548,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Functional,Waiting compartment,Compartment,,STATE,229.234,234.23,4.996,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Non-functional,Testing compartment,Compartment,,STATE,229.24,242.999,13.759,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Non-functional,Midd box,Proximity,,STATE,229.249,229.924,0.675,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Non-functional,Trial type,,STATE,229.26,273.705,44.445,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Testing compartment,Compartment,,STATE,229.26,239.314,10.054,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Arriving at start of trial,Movement,,STATE,229.26,231.11,1.85,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Exiting at end of trial,Movement,,STATE,229.293,231.497,2.204,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Non-functional,Peephole peek,Peeking,,STATE,229.535,230.154,0.619,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Right box (front),Proximity,,STATE,229.614,232.365,2.751,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Non-functional,Left box,Proximity,,STATE,229.812,230.211,0.399,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Non-functional,Midd box,Proximity,,STATE,229.845,230.469,0.624,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Left box,Proximity,,STATE,229.878,233.553,3.675,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Non-functional,Fiddling with wood,Fiddling,,STATE,230.154,232.574,2.42,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Non-functional,Midd box,Proximity,,STATE,230.211,230.734,0.523,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Left box,Proximity,,STATE,230.219,231.168,0.949,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Testing compartment,Compartment,,STATE,230.219,233.419,3.2,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Non-functional,Left box,Proximity,,STATE,230.469,233.12,2.651,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Non-functional,Right box (front),Proximity,,STATE,230.734,238.854,8.12,,
ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:15,ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k.avi,327.4,25,Kermit,4,2,101422,Non-functional,Waiting compartment,Compartment,,STATE,230.863,241.536,10.673,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Non-functional,Peephole peek,Peeking,,STATE,231.035,236.808,5.773,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Solve to food,Time spent,,STATE,231.11,236.554,5.444,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Right box (front),Proximity,,STATE,231.11,235.66,4.55,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Exiting at end of trial,Movement,,STATE,231.168,233.419,2.251,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,No focal subject,Waiting compartment,Compartment,,STATE,231.497,276.298,44.801,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Exiting at end of trial,Movement,,STATE,231.59,234.615,3.025,,
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Solve to food,Time spent,,STATE,231.701,236.937,5.236,,
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Right box (front),Proximity,,STATE,231.701,237.128,5.427,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,232.365,233.764,1.399,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Non-functional,Midd box,Proximity,,STATE,232.646,233.719,1.073,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Fiddling with wood,Fiddling,,STATE,232.694,236.169,3.475,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Exiting at end of trial,Movement,,STATE,232.954,234.157,1.203,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,No focal subject,Waiting compartment,Compartment,,STATE,233.419,288.989,55.57,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Midd box,Proximity,,STATE,233.553,233.833,0.28,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Non-functional,Left box,Proximity,,STATE,233.719,240.374,6.655,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Right box (front),Proximity,,STATE,234.027,246.406,12.379,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,No focal subject,Waiting compartment,Compartment,,STATE,234.157,275.2,41.043,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Non-functional,Waiting compartment,Compartment,,STATE,234.219,240.019,5.8,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Functional,Left box,Proximity,,STATE,234.23,238.305,4.075,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Functional,Testing compartment,Compartment,,STATE,234.23,262.206,27.976,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Fiddling with wood,Fiddling,,STATE,234.563,235.662,1.099,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,No focal subject,Waiting compartment,Compartment,,STATE,234.615,277.44,42.825,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Midd box,Proximity,,STATE,235.66,236.834,1.174,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Food to end of trial,Time spent,,STATE,236.554,273.705,37.151,,
ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,30/01/2023 09:46,ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKiri10.25.22ESExpS4.MTS.re-encoded.1920px.800k.avi,385,25,Kiri,4,2,102522,Non-functional,Left box,Proximity,,STATE,236.834,238.914,2.08,,
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Food to end of trial,Time spent,,STATE,236.937,275.168,38.231,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Exiting at end of trial,Movement,,STATE,236.955,239.79,2.835,,
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Midd box,Proximity,,STATE,237.128,237.886,0.758,,
ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:25,ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.29.22ESExpS8.MTS.re-encoded.1920px.800k.avi,395.08,25,Sunny,8,2,112922,Non-functional,Left box,Proximity,,STATE,237.886,239.936,2.05,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Functional,Midd box,Proximity,,STATE,238.305,241.431,3.126,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Functional,Fiddling with wood,Fiddling,,STATE,238.338,245.789,7.451,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,No focal subject,Waiting compartment,Compartment,,STATE,239.022,282.747,43.725,,
